label,text
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,His bday real is in april .
ham,Call me when you get the chance plz <3
ham,"As usual..iam fine, happy & doing well..:)"
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham,What's up. Do you want me to come online?
ham,She.s find. I sent you an offline message to know how anjola's now.
ham,O. Guess they both got screwd
ham,mean it's confirmed... I tot they juz say oni... Ok then...
ham,"Sorry, was in the bathroom, sup"
ham,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
ham,Just haven't decided where yet eh ?
ham,Wen did you get so spiritual and deep. That's great
ham,Hey i've booked the 2 lessons on sun liao...
ham,I will send them to your email. Do you mind <#> times per night?
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
ham,We're on the opposite side from where we dropped you off
ham,Oic... I saw him too but i tot he din c me... I found a group liao...
ham,Nvm take ur time.
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
ham,Do you like Italian food?
ham,Does daddy have a bb now.
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
ham,At home watching tv lor.
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,Yup i'm free...
ham,X2 <#> . Are you going to get that
ham,But we havent got da topic yet rite?
ham,"I get out of class in bsn in like <#> minutes, you know where advising is?"
ham,excellent. I spent <#> years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
ham,I want to be there so i can kiss you and feel you next to me
ham,You didnt complete your gist oh.
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ <#> charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
ham,I've been trying to reach him without success
ham,Am surfing online store. For offers do you want to buy any thing.
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""""
ham,No need to buy lunch for me.. I eat maggi mee..
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven t sent u 1 in ages started driving so stay off roads!RVx
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
ham,I am going to sao mu today. Will be done only at 12
ham,Ladies first and genus second k .
ham,Ok. How many should i buy.
ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
ham,I'm home...
ham,I went to ur hon lab but no one is there.
ham,Probably a couple hours tops
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
ham,About <#> bucks. The banks fees are fixed. Better to call the bank and find out.
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. It s the least a unique person like u deserve. Sleep tight or morning
ham,"I can't right this second, gotta hit people up first"
ham,I'm going for bath will msg you next <#> min..
ham,Hey! There's veggie pizza... :/
ham,Call him and say you not coming today ok and tell them not to fool me like this ok
ham,I'm vivek:)i got call from your number.
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a <#> movie DOESNT inlude the previews. You're still getting in after 1."
ham,either way works for me. I am <#> years old. Hope that doesnt bother you.
ham,Watching tv lor...
ham,Bbq this sat at mine from 6ish. Ur welcome 2 come
ham,Where in abj are you serving. Are you staying with dad or alone.
ham,Yes watching footie but worried we're going to blow it - Phil Neville?
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
ham,What happen dear tell me
ham,A bloo bloo bloo I'll miss the first bowl
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
ham,"Jay told me already, will do"
ham,Okie
ham,collecting ur laptop then going to configure da settings izzit?
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
ham,No objection. My bf not coming.
ham,Dude how do you like the buff wind.
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!
spam,You have WON a guaranteed 1000 cash or a 2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
ham,Sac needs to carry on:)
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
ham,"I want to show you the world, princess :) how about europe?"
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
ham,Ok ill send you with in <DECIMAL> ok.
ham,Can do lor...
ham,"Sorry da thangam, very very sorry i am held up with prasad."
ham,Hey we can go jazz power yoga hip hop kb and yogasana
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
ham,I did. One slice and one breadstick. Lol
ham,Nt joking seriously i told
ham,I had it already..sabarish asked me to go..
ham,Will you come online today night
ham,Get ready to put on your excellent sub face :)
ham,ok....take care.umma to you too...
ham,Is she replying. Has boye changed his phone number
ham,Hope you are feeling great. Pls fill me in. Abiola
ham,Should i send you naughty pix? :)
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,Great! I shoot big loads so get ready!
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
spam,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!"""
ham,Can you say what happen
ham,But i juz remembered i gotta bathe my dog today..
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
ham,I'm in class. Will holla later
ham,Thanks for picking up the trash.
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
ham,No probs hon! How u doinat the mo?
ham,Come to my home for one last time i wont do anything. Trust me.
ham,Ok. So april. Cant wait
spam,This is the 2nd time we have tried to contact u. U have won the 1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
ham,What Today-sunday..sunday is holiday..so no work..
ham,"Feb <#> is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
ham,K tell me anything about you.
ham,If you're not in my car in an hour and a half I'm going apeshit
ham,R u meeting da ge at nite tmr?
spam,Urgent! Please call 09061213237 from landline. 5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
ham,You also didnt get na hi hi hi hi hi
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
ham,When you guys planning on coming over?
ham,<#> in mca. But not conform.
ham,say until like dat i dun buy ericsson oso cannot oredi lar...
ham,"If e timing can, then i go w u lor..."
ham,Sorry de i went to shop.
ham,I love to give massages. I use lots of baby oil... What is your fave position?
ham,Yes princess! I want to catch you with my big strong hands...
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
ham,Only once then after ill obey all yours.
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
ham,Try neva mate!!
ham,"Haha awesome, omw back now then"
ham,That was random saw my old roomate on campus. He graduated
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.
ham,Pls help me tell Ashley that i cant find her number oh
ham,I tot u reach liao. He said t-shirt.
ham,Hey what how about your project. Started aha da.
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...
ham,Thts wat Wright Brother did to fly..
ham,I will treasure every moment we spend together...
ham,Lol where do u come up with these ideas?
ham,Just sleeping..and surfing
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save s with Free texts/weekend calls. Text YES for a callback orno to opt out
ham,"Didn't try, g and I decided not to head out"
ham,That's significant but dont worry.
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,If u sending her home first it's ok lor. I'm not ready yet.
ham,Give one miss from that number please
ham,"I am in tirupur da, once you started from office call me."
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
ham,Am going to take bath ill place the key in window:-)
