"EXPLANATION_ID","ALERT_ID","TRANSACTION_ID","COMPANY_ID","EXPLANATION_TYPE","EXPLANATION_TEXT","CONFIDENCE_SCORE","INPUT_CONTEXT","MODEL_VERSION","USER_RATING","USER_FEEDBACK","GENERATED_AT"
22347,17347,9661,4876,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.9003,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22348,17348,53946,1059,ALERT_SUMMARY,Transaction frequency spike detected. Company has exceeded its typical weekly transaction count within a single day.,0.8688,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22349,17349,52965,3766,RISK_DRIVER,"Key risk factors: Amount 1.8x above baseline average (score: 55), moderate geographic exposure (score: 29), normal transaction frequency (score: 20).",0.9737,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22350,17350,109350,568,ALERT_SUMMARY,Minor pattern deviation noted. Transaction subtype and beneficiary combination is atypical for this company segment.,0.8688,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22351,17351,44711,1309,RISK_DRIVER,"Key risk factors: Transaction velocity 2.0x above daily baseline (score: 24), moderate behavioral pattern (score: 2), elevated geography (score: 52).",0.9380,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22352,17352,143659,80,RISK_DRIVER,"Key risk factors: Amount 1.8x above baseline average (score: 54), moderate geographic exposure (score: 16), normal transaction frequency (score: 17).",0.8620,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22353,17353,36439,1863,RISK_DRIVER,"Key risk factors: Amount 1.4x above baseline average (score: 42), elevated geographic exposure (score: 85), normal transaction frequency (score: 21).",0.9540,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22354,17354,145922,4918,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.9x above the company's historical monthly average.,0.8654,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22355,17355,54908,548,ALERT_SUMMARY,Transaction frequency spike detected. Company has exceeded its typical weekly transaction count within a single day.,0.8512,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22356,17356,25773,3904,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.7677,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22357,17357,7992,3791,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8146,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22358,17358,13535,4374,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.7930,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22359,17359,21155,3080,RISK_DRIVER,"Key risk factors: Pattern match confidence 16% (score: 14), high amount profile (score: 69), moderate counterparty risk (score: 22).",0.8885,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22360,17360,141288,1206,ALERT_SUMMARY,Cross-border transaction involves a high-risk corridor. Destination country carries elevated AML risk due to weak regulatory framework.,0.9021,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22361,17361,22270,287,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 95), no sanctions exposure, high transaction size (score: 72), cross-border routing.",0.9366,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22362,17362,118315,2461,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.7761,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22363,17363,134501,2389,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.8601,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22364,17364,99172,933,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.8859,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22365,17365,22818,4114,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.9417,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22366,17366,66647,284,ALERT_SUMMARY,Transaction amount is above the standard monitoring threshold. No prior threshold breaches recorded for this company in the last 90 days.,0.8060,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22367,17367,62953,4952,ALERT_SUMMARY,Transaction routed through a high-risk jurisdiction flagged on the FATF grey list. Destination country has active sanctions exposure and a corruption index below 30.,0.8819,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22368,17368,117269,2456,ALERT_SUMMARY,Beneficiary entity has direct sanctions list exposure (OFAC SDN). Transaction to this counterparty is prohibited without prior compliance approval.,0.7810,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22369,17369,131436,1943,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.7590,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22370,17370,37624,650,RECOMMENDATION,Flag for immediate SAR consideration. Freeze related account activity. Escalate to AML Investigation team.,0.7838,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22371,17371,95028,4474,ALERT_SUMMARY,New counterparty relationship detected. No prior transaction history with this beneficiary in the last 12 months.,0.8094,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22372,17372,95078,1615,ALERT_SUMMARY,"Abnormal transaction velocity detected: 14 transactions initiated within 24 hours, far exceeding the company's baseline daily average. Pattern is consistent with rapid fund movement.",0.8688,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22373,17373,74142,2760,RISK_DRIVER,"Key risk factors: Pattern match confidence 16% (score: 14), high amount profile (score: 68), moderate counterparty risk (score: 41).",0.8879,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22374,17374,91083,1620,RECOMMENDATION,Assign to AML analyst for priority review within 24 hours. Request supporting documentation from relationship manager. Assess SAR filing requirement.,0.8967,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22375,17375,76494,552,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9174,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22376,17376,120825,1645,RISK_DRIVER,"Key risk factors: Amount 2.1x above baseline average (score: 62), elevated geographic exposure (score: 95), normal transaction frequency (score: 7).",0.9679,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22377,17377,143672,750,ALERT_SUMMARY,New counterparty relationship detected. No prior transaction history with this beneficiary in the last 12 months.,0.8533,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22378,17378,99143,2223,RISK_DRIVER,"Key risk factors: Transaction velocity 1.9x above daily baseline (score: 16), moderate behavioral pattern (score: 8), elevated geography (score: 95).",0.9495,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22379,17379,124673,398,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.8005,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22380,17380,129471,3544,RISK_DRIVER,"Key risk factors: Amount 2.2x above baseline average (score: 66), moderate geographic exposure (score: 17), normal transaction frequency (score: 12).",0.8882,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22381,17381,38635,4469,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.9387,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22382,17382,147650,4788,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.8933,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22383,17383,104525,2406,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.8108,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22384,17384,28115,636,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9077,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22385,17385,40860,2471,RISK_DRIVER,"Key risk factors: Transaction velocity 2.2x above daily baseline (score: 16), moderate behavioral pattern (score: 17), elevated geography (score: 95).",0.8872,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22386,17386,4432,4446,ALERT_SUMMARY,Moderate increase in transaction frequency observed over the past 7 days compared to the 90-day baseline.,0.8029,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22387,17387,12251,1060,RISK_DRIVER,"Key risk factors: Pattern match confidence 19% (score: 16), high amount profile (score: 73), moderate counterparty risk (score: 20).",0.7804,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22388,17388,26949,478,ALERT_SUMMARY,New counterparty relationship detected. No prior transaction history with this beneficiary in the last 12 months.,0.7965,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22389,17389,62992,974,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.9074,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22390,17390,14427,1915,ALERT_SUMMARY,Transaction amount is above the standard monitoring threshold. No prior threshold breaches recorded for this company in the last 90 days.,0.8893,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22391,17391,32480,1442,ALERT_SUMMARY,Transaction frequency spike detected. Company has exceeded its typical weekly transaction count within a single day.,0.8594,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22392,17392,4338,4803,RECOMMENDATION,Assign to AML analyst for priority review within 24 hours. Request supporting documentation from relationship manager. Assess SAR filing requirement.,0.8880,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22393,17393,82740,1731,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8658,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22394,17394,33216,1415,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.7714,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22395,17395,52511,3824,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7800,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22396,17396,128942,1883,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8740,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22397,17397,82695,4527,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.9563,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22398,17398,66280,4887,RECOMMENDATION,Assign to AML analyst for priority review within 24 hours. Request supporting documentation from relationship manager. Assess SAR filing requirement.,0.8993,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22399,17399,91288,3918,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8468,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22400,17400,103274,4862,ALERT_SUMMARY,Transaction frequency spike detected. Company has exceeded its typical weekly transaction count within a single day.,0.9105,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22401,17401,118608,2916,RISK_DRIVER,"Key risk factors: Amount 1.7x above baseline average (score: 51), moderate geographic exposure (score: 17), normal transaction frequency (score: 19).",0.8028,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22402,17402,36888,674,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 29), no sanctions exposure, high transaction size (score: 64), cross-border routing.",0.9316,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22403,17403,1923,1951,RISK_DRIVER,"Key risk factors: Amount 3.1x above baseline average (score: 93), moderate geographic exposure (score: 46), normal transaction frequency (score: 3).",0.8306,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22404,17404,127661,3606,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.9588,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22405,17405,130410,3193,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.8825,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22406,17406,125321,1396,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 95), no sanctions exposure, high transaction size (score: 60), cross-border routing.",0.7808,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22407,17407,28851,2005,RISK_DRIVER,"Key risk factors: Counterparty risk score 79, active sanctions match, moderate destination jurisdiction (score: 27), EXPIRED KYC status.",0.9261,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22408,17408,19147,199,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.6x above the company's historical monthly average.,0.8152,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22409,17409,125636,1585,RECOMMENDATION,Log for trend monitoring. No immediate action required unless pattern repeats within 30 days.,0.8440,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22410,17410,63379,3901,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.7513,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22411,17411,40371,928,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.9316,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22412,17412,29601,1693,RECOMMENDATION,Log for trend monitoring. No immediate action required unless pattern repeats within 30 days.,0.8702,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22413,17413,31931,1153,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7517,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22414,17414,59849,4072,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.7972,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22415,17415,103462,186,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 14), no sanctions exposure, high transaction size (score: 55), cross-border routing.",0.8440,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22416,17416,37085,537,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.7x above the company's historical monthly average.,0.7856,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
22417,17417,46449,1863,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.8846,{},v1.0.0,,[NULL],2026-06-24 08:19:15.474
